5 Minutes,Flow (Veh/5 Minutes)
3-22-2021 20:10,65
3-22-2021 20:15,60
3-22-2021 20:19,83
3-22-2021 20:24,57
3-22-2021 20:30,56
3-22-2021 20:35,70
3-22-2021 20:39,65
3-22-2021 20:44,55
3-22-2021 20:50,55
3-22-2021 20:55,53
3-22-2021 21:00,45
3-22-2021 21:04,55
3-22-2021 21:09,54
3-22-2021 21:15,52
3-22-2021 21:20,54
3-22-2021 21:24,37
3-22-2021 21:29,39
3-22-2021 21:35,36
3-22-2021 21:40,61
3-22-2021 21:45,48
3-22-2021 21:49,45
3-22-2021 21:54,37
3-22-2021 22:00,48
3-22-2021 22:05,42
3-22-2021 22:09,48
3-22-2021 22:14,44
3-22-2021 22:20,35
3-22-2021 22:25,38
3-22-2021 22:30,43
3-22-2021 22:34,38
3-22-2021 22:39,32
3-22-2021 22:45,32
3-22-2021 22:50,36
3-22-2021 22:54,20
3-22-2021 22:59,31
3-22-2021 23:05,32
3-22-2021 23:10,28
3-22-2021 23:15,29
3-22-2021 23:19,34
3-22-2021 23:24,22
3-22-2021 23:30,44
3-22-2021 23:35,50
3-22-2021 23:39,37
3-22-2021 23:44,40
3-22-2021 23:50,31
3-22-2021 23:55,20
3-23-2021 0:00,31
3-23-2021 0:04,38
3-23-2021 0:09,19
3-23-2021 0:15,26
3-23-2021 0:20,27
3-23-2021 0:24,20
3-23-2021 0:29,25
3-23-2021 0:35,31
3-23-2021 0:40,15
3-23-2021 0:45,21
3-23-2021 0:49,23
3-23-2021 0:54,16
3-23-2021 1:00,16
3-23-2021 1:05,20
3-23-2021 1:09,16
3-23-2021 1:14,16
3-23-2021 1:20,13
3-23-2021 1:25,14
3-23-2021 1:30,19
3-23-2021 1:34,18
3-23-2021 1:39,15
3-23-2021 1:45,16
3-23-2021 1:50,13
3-23-2021 1:54,14
3-23-2021 1:59,13
3-23-2021 2:05,12
3-23-2021 2:10,8
3-23-2021 2:15,13
3-23-2021 2:19,12
3-23-2021 2:24,13
3-23-2021 2:30,13
3-23-2021 2:35,13
3-23-2021 2:39,12
3-23-2021 2:44,9
3-23-2021 2:50,15
3-23-2021 2:55,11
3-23-2021 3:00,11
3-23-2021 3:04,12
3-23-2021 3:09,11
3-23-2021 3:15,11
3-23-2021 3:20,13
3-23-2021 3:24,15
3-23-2021 3:29,12
3-23-2021 3:35,16
3-23-2021 3:40,14
3-23-2021 3:45,14
3-23-2021 3:49,15
3-23-2021 3:54,12
3-23-2021 4:00,13
3-23-2021 4:05,16
3-23-2021 4:09,13
3-23-2021 4:14,16
3-23-2021 4:20,16
3-23-2021 4:25,15
3-23-2021 4:30,13
3-23-2021 4:34,21
3-23-2021 4:39,20
3-23-2021 4:45,17
3-23-2021 4:50,18
3-23-2021 4:54,17
3-23-2021 4:59,21
3-23-2021 5:05,24
3-23-2021 5:10,20
3-23-2021 5:15,19
3-23-2021 5:19,34
3-23-2021 5:24,25
3-23-2021 5:30,24
3-23-2021 5:35,35
3-23-2021 5:39,34
3-23-2021 5:44,33
3-23-2021 5:50,35
3-23-2021 5:55,44
3-23-2021 6:00,42
3-23-2021 6:04,42
3-23-2021 6:09,43
3-23-2021 6:15,45
3-23-2021 6:20,69
3-23-2021 6:24,55
3-23-2021 6:29,50
3-23-2021 6:35,68
3-23-2021 6:40,61
3-23-2021 6:45,60
3-23-2021 6:49,63
3-23-2021 6:54,61
3-23-2021 7:00,66
3-23-2021 7:05,68
3-23-2021 7:09,63
3-23-2021 7:14,73
3-23-2021 7:20,78
3-23-2021 7:25,63
3-23-2021 7:30,71
3-23-2021 7:34,70
3-23-2021 7:39,75
3-23-2021 7:45,91
3-23-2021 7:50,76
3-23-2021 7:54,72
3-23-2021 7:59,77
3-23-2021 8:05,69
3-23-2021 8:10,72
3-23-2021 8:15,79
3-23-2021 8:19,60
3-23-2021 8:24,68
3-23-2021 8:30,79
3-23-2021 8:35,69
3-23-2021 8:39,70
3-23-2021 8:44,84
3-23-2021 8:50,75
3-23-2021 8:55,69
3-23-2021 9:00,78
3-23-2021 9:04,68
3-23-2021 9:09,64
3-23-2021 9:15,69
3-23-2021 9:20,58
3-23-2021 9:24,69
3-23-2021 9:29,74
3-23-2021 9:35,72
3-23-2021 9:40,64
3-23-2021 9:45,72
3-23-2021 9:49,68
3-23-2021 9:54,59
3-23-2021 10:00,75
3-23-2021 10:05,67
3-23-2021 10:09,63
3-23-2021 10:14,73
3-23-2021 10:20,72
3-23-2021 10:25,62
3-23-2021 10:30,75
3-23-2021 10:34,65
3-23-2021 10:39,52
3-23-2021 10:45,73
3-23-2021 10:50,56
3-23-2021 10:54,64
3-23-2021 10:59,69
3-23-2021 11:05,65
3-23-2021 11:10,55
3-23-2021 11:15,75
3-23-2021 11:19,64
3-23-2021 11:24,59
3-23-2021 11:30,73
3-23-2021 11:35,69
3-23-2021 11:39,66
3-23-2021 11:44,76
3-23-2021 11:50,71
3-23-2021 11:55,60
3-23-2021 12:00,71
3-23-2021 12:04,62
3-23-2021 12:09,66
3-23-2021 12:15,72
3-23-2021 12:20,62
3-23-2021 12:24,61
3-23-2021 12:29,76
3-23-2021 12:35,72
3-23-2021 12:40,64
3-23-2021 12:45,75
3-23-2021 12:49,65
3-23-2021 12:54,59
3-23-2021 13:00,75
3-23-2021 13:05,75
3-23-2021 13:09,63
3-23-2021 13:14,79
3-23-2021 13:20,76
3-23-2021 13:25,57
3-23-2021 13:30,76
3-23-2021 13:34,67
3-23-2021 13:39,63
3-23-2021 13:45,75
3-23-2021 13:50,62
3-23-2021 13:54,69
3-23-2021 13:59,69
3-23-2021 14:05,74
3-23-2021 14:10,64
3-23-2021 14:15,62
3-23-2021 14:19,69
3-23-2021 14:24,76
3-23-2021 14:30,68
3-23-2021 14:35,63
3-23-2021 14:39,73
3-23-2021 14:44,60
3-23-2021 14:50,66
3-23-2021 14:55,82
3-23-2021 15:00,71
3-23-2021 15:04,57
3-23-2021 15:09,77
3-23-2021 15:15,67
3-23-2021 15:20,69
3-23-2021 15:24,83
3-23-2021 15:29,81
3-23-2021 15:35,61
3-23-2021 15:40,80
3-23-2021 15:45,71
3-23-2021 15:49,62
3-23-2021 15:54,72
3-23-2021 16:00,72
3-23-2021 16:05,67
3-23-2021 16:09,75
3-23-2021 16:14,60
3-23-2021 16:20,78
3-23-2021 16:25,76
3-23-2021 16:30,76
3-23-2021 16:34,71
3-23-2021 16:39,69
3-23-2021 16:45,66
3-23-2021 16:50,66
3-23-2021 16:54,90
3-23-2021 16:59,68
3-23-2021 17:05,65
3-23-2021 17:10,83
3-23-2021 17:15,62
3-23-2021 17:19,65
3-23-2021 17:24,87
3-23-2021 17:30,68
3-23-2021 17:35,70
3-23-2021 17:39,82
3-23-2021 17:44,63
3-23-2021 17:50,59
3-23-2021 17:55,76
3-23-2021 18:00,67
3-23-2021 18:04,66
3-23-2021 18:09,53
3-23-2021 18:15,59
3-23-2021 18:20,77
3-23-2021 18:24,61
3-23-2021 18:29,55
3-23-2021 18:35,55
3-23-2021 18:40,50
3-23-2021 18:45,55
3-23-2021 18:49,59
3-23-2021 18:54,47
3-23-2021 19:00,59
3-23-2021 19:05,52
3-23-2021 19:09,65
3-23-2021 19:14,53
3-23-2021 19:20,83
3-23-2021 19:25,62
3-23-2021 19:30,54
3-23-2021 19:34,70
3-23-2021 19:39,63
3-23-2021 19:45,64
3-23-2021 19:50,69
3-23-2021 19:54,53
3-23-2021 19:59,76
3-23-2021 20:05,55
3-23-2021 20:10,67
3-23-2021 20:15,73
3-23-2021 20:19,62
3-23-2021 20:24,64
3-23-2021 20:30,78
3-23-2021 20:35,61
3-23-2021 20:39,62
3-23-2021 20:44,65
3-23-2021 20:50,62
3-23-2021 20:55,54
3-23-2021 21:00,61
3-23-2021 21:04,52
3-23-2021 21:09,59
3-23-2021 21:15,65
3-23-2021 21:20,62
3-23-2021 21:24,55
3-23-2021 21:29,68
3-23-2021 21:35,54
3-23-2021 21:40,48
3-23-2021 21:45,50
3-23-2021 21:49,47
3-23-2021 21:54,43
3-23-2021 22:00,55
3-23-2021 22:05,48
3-23-2021 22:09,41
3-23-2021 22:14,58
3-23-2021 22:20,54
3-23-2021 22:25,39
3-23-2021 22:30,49
3-23-2021 22:34,39
3-23-2021 22:39,29
3-23-2021 22:45,40
3-23-2021 22:50,34
3-23-2021 22:54,34
3-23-2021 22:59,41
3-23-2021 23:05,47
3-23-2021 23:10,34
3-23-2021 23:15,41
3-23-2021 23:19,37
3-23-2021 23:24,40
3-23-2021 23:30,38
3-23-2021 23:35,57
3-23-2021 23:39,41
3-23-2021 23:44,50
3-23-2021 23:50,36
3-23-2021 23:55,26
3-24-2021 0:00,31
3-24-2021 0:04,27
3-24-2021 0:09,22
3-24-2021 0:15,39
3-24-2021 0:20,34
3-24-2021 0:24,20
3-24-2021 0:29,25
3-24-2021 0:35,29
3-24-2021 0:40,22
3-24-2021 0:45,22
3-24-2021 0:49,18
3-24-2021 0:54,16
3-24-2021 0:00,31
3-24-2021 0:04,27
3-24-2021 0:09,22
3-24-2021 0:15,39
3-24-2021 0:20,34
3-24-2021 0:24,20
3-24-2021 0:29,25
3-24-2021 0:35,29
3-24-2021 0:40,22
3-24-2021 0:45,22
3-24-2021 0:49,18
3-24-2021 0:54,16
3-24-2021 1:00,17
3-24-2021 1:05,18
3-24-2021 1:09,20
3-24-2021 1:14,14
3-24-2021 1:20,15
3-24-2021 1:25,14
3-24-2021 1:30,23
3-24-2021 1:34,16
3-24-2021 1:39,13
3-24-2021 1:45,15
3-24-2021 1:50,12
3-24-2021 1:54,15
3-24-2021 1:59,14
3-24-2021 2:05,16
3-24-2021 2:10,12
3-24-2021 2:15,10
3-24-2021 2:19,16
3-24-2021 2:24,13
3-24-2021 2:30,13
3-24-2021 2:35,13
3-24-2021 2:39,13
3-24-2021 2:44,10
3-24-2021 2:50,13
3-24-2021 2:55,10
3-24-2021 3:00,13
3-24-2021 3:04,12
3-24-2021 3:09,10
3-24-2021 3:15,18
3-24-2021 3:20,20
3-24-2021 3:24,10
3-24-2021 3:29,15
3-24-2021 3:35,12
3-24-2021 3:40,15
3-24-2021 3:45,14
3-24-2021 3:49,13
3-24-2021 3:54,11
3-24-2021 4:00,11
3-24-2021 4:05,16
3-24-2021 4:09,13
3-24-2021 4:14,18
3-24-2021 4:20,12
3-24-2021 4:25,18
3-24-2021 4:30,13
3-24-2021 4:34,14
3-24-2021 4:39,18
3-24-2021 4:45,19
3-24-2021 4:50,22
3-24-2021 4:54,24
3-24-2021 4:59,26
3-24-2021 5:05,20
3-24-2021 5:10,27
3-24-2021 5:15,27
3-24-2021 5:19,22
3-24-2021 5:24,27
3-24-2021 5:30,27
3-24-2021 5:35,34
3-24-2021 5:39,34
3-24-2021 5:44,37
3-24-2021 5:50,40
3-24-2021 5:55,36
3-24-2021 6:00,36
3-24-2021 6:04,54
3-24-2021 6:09,55
3-24-2021 6:15,48
3-24-2021 6:20,48
3-24-2021 6:24,52
3-24-2021 6:29,58
3-24-2021 6:35,57
3-24-2021 6:40,58
3-24-2021 6:45,73
3-24-2021 6:49,62
3-24-2021 6:54,62
3-24-2021 7:00,69
3-24-2021 7:05,49
3-24-2021 7:09,68
3-24-2021 7:14,71
3-24-2021 7:20,67
3-24-2021 7:25,81
3-24-2021 7:30,81
3-24-2021 7:34,74
3-24-2021 7:39,77
3-24-2021 7:45,84
3-24-2021 7:50,74
3-24-2021 7:54,69
3-24-2021 7:59,85
3-24-2021 8:05,74
3-24-2021 8:10,69
3-24-2021 8:15,78
3-24-2021 8:19,67
3-24-2021 8:24,66
3-24-2021 8:30,84
3-24-2021 8:35,68
3-24-2021 8:39,73
3-24-2021 8:44,81
3-24-2021 8:50,70
3-24-2021 8:55,72
3-24-2021 9:00,83
3-24-2021 9:04,60
3-24-2021 9:09,69
3-24-2021 9:15,76
3-24-2021 9:20,63
3-24-2021 9:24,32
3-24-2021 9:29,35
3-24-2021 9:35,74
3-24-2021 9:40,66
3-24-2021 9:45,73
3-24-2021 9:49,79
3-24-2021 9:54,67
3-24-2021 10:00,71
3-24-2021 10:05,69
3-24-2021 10:09,73
3-24-2021 10:14,67
3-24-2021 10:20,75
3-24-2021 10:25,68
3-24-2021 10:30,63
3-24-2021 10:34,78
3-24-2021 10:39,71
3-24-2021 10:45,63
3-24-2021 10:50,75
3-24-2021 10:54,61
3-24-2021 10:59,69
3-24-2021 11:05,83
3-24-2021 11:10,62
3-24-2021 11:15,95
3-24-2021 11:19,100
3-24-2021 11:24,80
3-24-2021 11:30,69
3-24-2021 11:35,75
3-24-2021 11:39,73
3-24-2021 11:44,78
3-24-2021 11:50,64
3-24-2021 11:55,66
3-24-2021 12:00,82
3-24-2021 12:04,74
3-24-2021 12:09,66
3-24-2021 12:15,70
3-24-2021 12:20,64
3-24-2021 12:24,64
3-24-2021 12:29,76
3-24-2021 12:35,72
3-24-2021 12:40,63
3-24-2021 12:45,76
3-24-2021 12:49,71
3-24-2021 12:54,59
3-24-2021 13:00,71
3-24-2021 13:05,65
3-24-2021 13:09,69
3-24-2021 13:14,79
3-24-2021 13:20,64
3-24-2021 13:25,44
3-24-2021 13:30,48
3-24-2021 13:34,56
3-24-2021 13:39,58
3-24-2021 13:45,61
3-24-2021 13:50,76
3-24-2021 13:54,71
3-24-2021 13:59,62
3-24-2021 14:05,74
3-24-2021 14:10,69
3-24-2021 14:15,69
3-24-2021 14:19,78
3-24-2021 14:24,68
3-24-2021 14:30,76
3-24-2021 14:35,59
3-24-2021 14:39,75
3-24-2021 14:44,77
3-24-2021 14:50,65
3-24-2021 14:55,72
3-24-2021 15:00,70
3-24-2021 15:04,70
3-24-2021 15:09,73
3-24-2021 15:15,72
3-24-2021 15:20,69
3-24-2021 15:24,70
3-24-2021 15:29,72
3-24-2021 15:35,66
3-24-2021 15:40,74
3-24-2021 15:45,74
3-24-2021 15:49,60
3-24-2021 15:54,75
3-24-2021 16:00,63
3-24-2021 16:05,67
3-24-2021 16:09,78
3-24-2021 16:14,72
3-24-2021 16:20,73
3-24-2021 16:25,78
3-24-2021 16:30,75
3-24-2021 16:34,73
3-24-2021 16:39,81
3-24-2021 16:45,71
3-24-2021 16:50,63
3-24-2021 16:54,82
3-24-2021 16:59,59
3-24-2021 17:05,66
3-24-2021 17:10,72
3-24-2021 17:15,43
3-24-2021 17:19,84
3-24-2021 17:24,81
3-24-2021 17:30,62
3-24-2021 17:35,72
3-24-2021 17:39,66
3-24-2021 17:44,68
3-24-2021 17:50,72
3-24-2021 17:55,72
3-24-2021 18:00,67
3-24-2021 18:04,82
3-24-2021 18:09,74
3-24-2021 18:15,64
3-24-2021 18:20,83
3-24-2021 18:24,64
3-24-2021 18:29,65
3-24-2021 18:35,69
3-24-2021 18:40,55
3-24-2021 18:45,59
3-24-2021 18:49,67
3-24-2021 18:54,65
3-24-2021 19:00,62
3-24-2021 19:05,64
3-24-2021 19:09,65
3-24-2021 19:14,64
3-24-2021 19:20,79
3-24-2021 19:25,56
3-24-2021 19:30,58
3-24-2021 19:34,74
3-24-2021 19:39,63
3-24-2021 19:45,70
3-24-2021 19:50,74
3-24-2021 19:54,59
3-24-2021 19:59,70
3-24-2021 20:05,64
3-24-2021 20:10,63
3-24-2021 20:15,78
3-24-2021 20:19,55
3-24-2021 20:24,76
3-24-2021 20:30,70
3-24-2021 20:35,57
3-24-2021 20:39,55
3-24-2021 20:44,70
3-24-2021 20:50,62
3-24-2021 20:55,59
3-24-2021 21:00,72
3-24-2021 21:04,42
3-24-2021 21:09,52
3-24-2021 21:15,71
3-24-2021 21:20,56
3-24-2021 21:24,45
3-24-2021 21:29,53
3-24-2021 21:35,38
3-24-2021 21:40,32
3-24-2021 21:45,37
3-24-2021 21:49,47
3-24-2021 21:54,49
3-24-2021 22:00,50
3-24-2021 22:05,61
3-24-2021 22:09,46
3-24-2021 22:14,47
3-24-2021 22:20,56
3-24-2021 22:25,32
3-24-2021 22:30,34
3-24-2021 22:34,50
3-24-2021 22:39,41
3-24-2021 22:45,35
3-24-2021 22:50,51
3-24-2021 22:54,34
3-24-2021 22:59,47
3-24-2021 23:05,31
3-24-2021 23:10,41
3-24-2021 23:15,35
3-24-2021 23:19,50
3-24-2021 23:24,35
3-24-2021 23:30,34
3-24-2021 23:35,52
3-24-2021 23:39,42
3-24-2021 23:44,39
3-24-2021 23:50,42
3-24-2021 23:55,32
3-25-2021 0:00,21
3-25-2021 0:04,30
3-25-2021 0:09,27
3-25-2021 0:15,22
3-25-2021 0:20,34
3-25-2021 0:24,25
3-25-2021 0:29,23
3-25-2021 0:35,31
3-25-2021 0:40,22
3-25-2021 0:45,20
3-25-2021 0:49,17
3-25-2021 0:54,16
3-25-2021 1:00,16
3-25-2021 1:05,20
3-25-2021 1:09,15
3-25-2021 1:14,18
3-25-2021 1:20,18
3-25-2021 1:25,12
3-25-2021 1:30,22
3-25-2021 1:34,23
3-25-2021 1:39,17
3-25-2021 1:45,16
3-25-2021 1:50,15
3-25-2021 1:54,17
3-25-2021 1:59,11
3-25-2021 2:05,17
3-25-2021 2:10,13
3-25-2021 2:15,15
3-25-2021 2:19,13
3-25-2021 2:24,9
3-25-2021 2:30,13
3-25-2021 2:35,11
3-25-2021 2:39,16
3-25-2021 2:44,10
3-25-2021 2:50,13
3-25-2021 2:55,13
3-25-2021 3:00,18
3-25-2021 3:04,12
3-25-2021 3:09,14
3-25-2021 3:15,13
3-25-2021 3:20,12
3-25-2021 3:24,12
3-25-2021 3:29,10
3-25-2021 3:35,14
3-25-2021 3:40,14
3-25-2021 3:45,12
3-25-2021 3:49,18
3-25-2021 3:54,13
3-25-2021 4:00,10
3-25-2021 4:05,16
3-25-2021 4:09,14
3-25-2021 4:14,13
3-25-2021 4:20,15
3-25-2021 4:25,15
3-25-2021 4:30,20
3-25-2021 4:34,20
3-25-2021 4:39,18
3-25-2021 4:45,23
3-25-2021 4:50,22
3-25-2021 4:54,13
3-25-2021 4:59,20
3-25-2021 5:05,23
3-25-2021 5:10,16
3-25-2021 5:15,29
3-25-2021 5:19,30
3-25-2021 5:24,23
3-25-2021 5:30,32
3-25-2021 5:35,31
3-25-2021 5:39,30
3-25-2021 5:44,41
3-25-2021 5:50,39
3-25-2021 5:55,34
3-25-2021 6:00,34
3-25-2021 6:04,55
3-25-2021 6:09,42
3-25-2021 6:15,55
3-25-2021 6:20,54
3-25-2021 6:24,51
3-25-2021 6:29,46
3-25-2021 6:35,69
3-25-2021 6:40,59
3-25-2021 6:45,60
3-25-2021 6:49,73
3-25-2021 6:54,45
3-25-2021 7:00,59
3-25-2021 7:05,61
3-25-2021 7:09,58
3-25-2021 7:14,77
3-25-2021 7:20,77
3-25-2021 7:25,68
3-25-2021 7:30,75
3-25-2021 7:34,93
3-25-2021 7:39,69
3-25-2021 7:45,69
3-25-2021 7:50,83
3-25-2021 7:54,72
3-25-2021 7:59,73
3-25-2021 8:05,90
3-25-2021 8:10,70
3-25-2021 8:15,74
3-25-2021 8:19,85
3-25-2021 8:24,69
3-25-2021 8:30,70
3-25-2021 8:35,81
3-25-2021 8:39,67
3-25-2021 8:44,75
3-25-2021 8:50,75
3-25-2021 8:55,73
3-25-2021 9:00,65
3-25-2021 9:04,76
3-25-2021 9:09,67
3-25-2021 9:15,66
3-25-2021 9:20,83
3-25-2021 9:24,68
3-25-2021 9:29,70
3-25-2021 9:35,68
3-25-2021 9:40,62
3-25-2021 9:45,74
3-25-2021 9:49,79
3-25-2021 9:54,69
3-25-2021 10:00,64
3-25-2021 10:05,76
3-25-2021 10:09,64
3-25-2021 10:14,66
3-25-2021 10:20,76
3-25-2021 10:25,71
3-25-2021 10:30,75
3-25-2021 10:34,72
3-25-2021 10:39,75
3-25-2021 10:45,76
3-25-2021 10:50,50
3-25-2021 10:54,65
3-25-2021 10:59,77
3-25-2021 11:05,67
3-25-2021 11:10,61
3-25-2021 11:15,77
3-25-2021 11:19,68
3-25-2021 11:24,49
3-25-2021 11:30,54
3-25-2021 11:35,82
3-25-2021 11:39,71
3-25-2021 11:44,58
3-25-2021 11:50,81
3-25-2021 11:55,66
3-25-2021 12:00,63
3-25-2021 12:04,81
3-25-2021 12:09,68
3-25-2021 12:15,66
3-25-2021 12:20,72
3-25-2021 12:24,66
3-25-2021 12:29,66
3-25-2021 12:35,67
3-25-2021 12:40,58
3-25-2021 12:45,61
3-25-2021 12:49,78
3-25-2021 12:54,69
3-25-2021 13:00,61
3-25-2021 13:05,82
3-25-2021 13:09,64
3-25-2021 13:14,62
3-25-2021 13:20,78
3-25-2021 13:25,63
3-25-2021 13:30,60
3-25-2021 13:34,63
3-25-2021 13:39,75
3-25-2021 13:45,60
3-25-2021 13:50,70
3-25-2021 13:54,66
3-25-2021 13:59,75
3-25-2021 14:05,62
3-25-2021 14:10,63
3-25-2021 14:15,75
3-25-2021 14:19,69
3-25-2021 14:24,59
3-25-2021 14:30,75
3-25-2021 14:35,77
3-25-2021 14:39,70
3-25-2021 14:44,62
3-25-2021 14:50,79
3-25-2021 14:55,59
3-25-2021 15:00,58
3-25-2021 15:04,73
3-25-2021 15:09,61
3-25-2021 15:15,68
3-25-2021 15:20,76
3-25-2021 15:24,65
3-25-2021 15:29,69
3-25-2021 15:35,56
3-25-2021 15:40,83
3-25-2021 15:45,71
3-25-2021 15:49,67
3-25-2021 15:54,82
3-25-2021 16:00,69
3-25-2021 16:05,68
3-25-2021 16:09,73
3-25-2021 16:14,64
3-25-2021 16:20,70
3-25-2021 16:25,82
3-25-2021 16:30,70
3-25-2021 16:34,68
3-25-2021 16:39,55
3-25-2021 16:45,64
3-25-2021 16:50,91
3-25-2021 16:54,90
3-25-2021 16:59,69
3-25-2021 17:05,75
3-25-2021 17:10,69
3-25-2021 17:15,69
3-25-2021 17:19,81
3-25-2021 17:24,69
3-25-2021 17:30,69
3-25-2021 17:35,81
3-25-2021 17:39,69
3-25-2021 17:44,67
3-25-2021 17:50,80
3-25-2021 17:55,65
3-25-2021 18:00,68
3-25-2021 18:04,76
3-25-2021 18:09,68
3-25-2021 18:15,67
3-25-2021 18:20,74
3-25-2021 18:24,65
3-25-2021 18:29,69
3-25-2021 18:35,71
3-25-2021 18:40,56
3-25-2021 18:45,65
3-25-2021 18:49,78
3-25-2021 18:54,68
3-25-2021 19:00,62
3-25-2021 19:05,69
3-25-2021 19:09,69
3-25-2021 19:14,69
3-25-2021 19:20,82
3-25-2021 19:25,65
3-25-2021 19:30,68
3-25-2021 19:34,71
3-25-2021 19:39,62
3-25-2021 19:45,66
3-25-2021 19:50,76
3-25-2021 19:54,70
3-25-2021 19:59,79
3-25-2021 20:05,59
3-25-2021 20:10,73
3-25-2021 20:15,81
3-25-2021 20:19,53
3-25-2021 20:24,62
3-25-2021 20:30,73
3-25-2021 20:35,70
3-25-2021 20:39,62
3-25-2021 20:44,70
3-25-2021 20:50,61
3-25-2021 20:55,52
3-25-2021 21:00,71
3-25-2021 21:04,50
3-25-2021 21:09,55
3-25-2021 21:15,60
3-25-2021 21:20,57
3-25-2021 21:24,57
3-25-2021 21:29,58
3-25-2021 21:35,60
3-25-2021 21:40,48
3-25-2021 21:45,56
3-25-2021 21:49,49
3-25-2021 21:54,56
3-25-2021 22:00,55
3-25-2021 22:05,48
3-25-2021 22:09,53
3-25-2021 22:14,62
3-25-2021 22:20,51
3-25-2021 22:25,38
3-25-2021 22:30,44
3-25-2021 22:34,49
3-25-2021 22:39,40
3-25-2021 22:45,46
3-25-2021 22:50,51
3-25-2021 22:54,37
3-25-2021 22:59,27
3-25-2021 23:05,44
3-25-2021 23:10,37
3-25-2021 23:15,41
3-25-2021 23:19,45
3-25-2021 23:24,30
3-25-2021 23:30,37
3-25-2021 23:35,52
3-25-2021 23:39,48
3-25-2021 23:44,37
3-25-2021 23:50,42
3-25-2021 23:55,27
3-26-2021 0:00,34
3-26-2021 0:04,33
3-26-2021 0:09,27
3-26-2021 0:15,30
3-26-2021 0:20,24
3-26-2021 0:24,33
3-26-2021 0:29,27
3-26-2021 0:35,35
3-26-2021 0:40,24
3-26-2021 0:45,24
3-26-2021 0:49,14
3-26-2021 0:54,20
3-26-2021 1:00,25
3-26-2021 1:05,17
3-26-2021 1:09,20
3-26-2021 1:14,19
3-26-2021 1:20,17
3-26-2021 1:25,14
3-26-2021 1:30,16
3-26-2021 1:34,16
3-26-2021 1:39,17
3-26-2021 1:45,15
3-26-2021 1:50,14
3-26-2021 1:54,14
3-26-2021 1:59,13
3-26-2021 2:05,13
3-26-2021 2:10,13
3-26-2021 2:15,16
3-26-2021 2:19,13
3-26-2021 2:24,18
3-26-2021 2:30,15
3-26-2021 2:35,11
3-26-2021 2:39,16
3-26-2021 2:44,14
3-26-2021 2:50,13
3-26-2021 2:55,12
3-26-2021 3:00,13
3-26-2021 3:04,14
3-26-2021 3:09,13
3-26-2021 3:15,16
3-26-2021 3:20,15
3-26-2021 3:24,11
3-26-2021 3:29,12
3-26-2021 3:35,16
3-26-2021 3:40,16
3-26-2021 3:45,17
3-26-2021 3:49,13
3-26-2021 3:54,13
3-26-2021 4:00,17
3-26-2021 4:05,16
3-26-2021 4:09,15
3-26-2021 4:14,20
3-26-2021 4:20,17
3-26-2021 4:25,15
3-26-2021 4:30,20
3-26-2021 4:34,17
3-26-2021 4:39,20
3-26-2021 4:45,20
3-26-2021 4:50,18
3-26-2021 4:54,13
3-26-2021 4:59,19
3-26-2021 5:05,19
3-26-2021 5:10,23
3-26-2021 5:15,22
3-26-2021 5:19,34
3-26-2021 5:24,22
3-26-2021 5:30,34
3-26-2021 5:35,33
3-26-2021 5:39,30
3-26-2021 5:44,40
3-26-2021 5:50,36
3-26-2021 5:55,37
3-26-2021 6:00,41
3-26-2021 6:04,53
3-26-2021 6:09,36
3-26-2021 6:15,47
3-26-2021 6:20,53
3-26-2021 6:24,54
3-26-2021 6:29,44
3-26-2021 6:35,73
3-26-2021 6:40,52
3-26-2021 6:45,65
3-26-2021 6:49,53
3-26-2021 6:54,41
3-26-2021 7:00,59
3-26-2021 7:05,68
3-26-2021 7:09,47
3-26-2021 7:14,73
3-26-2021 7:20,86
3-26-2021 7:25,71
3-26-2021 7:30,65
3-26-2021 7:34,84
3-26-2021 7:39,69
3-26-2021 7:45,74
3-26-2021 7:50,83
3-26-2021 7:54,71
3-26-2021 7:59,70
3-26-2021 8:05,81
3-26-2021 8:10,68
3-26-2021 8:15,72
3-26-2021 8:19,80
3-26-2021 8:24,62
3-26-2021 8:30,77
3-26-2021 8:35,79
3-26-2021 8:39,58
3-26-2021 8:44,83
3-26-2021 8:50,72
3-26-2021 8:55,69
3-26-2021 9:00,81
3-26-2021 9:04,62
3-26-2021 9:09,77
3-26-2021 9:15,78
3-26-2021 9:20,66
3-26-2021 9:24,78
3-26-2021 9:29,82
3-26-2021 9:35,66
3-26-2021 9:40,77
3-26-2021 9:45,79
3-26-2021 9:49,71
3-26-2021 9:54,76
3-26-2021 10:00,86
3-26-2021 10:05,68
3-26-2021 10:09,62
3-26-2021 10:14,73
3-26-2021 10:20,64
3-26-2021 10:25,66
3-26-2021 10:30,78
3-26-2021 10:34,62
3-26-2021 10:39,68
3-26-2021 10:45,74
3-26-2021 10:50,70
3-26-2021 10:54,66
3-26-2021 10:59,78
3-26-2021 11:05,62
3-26-2021 11:10,64
3-26-2021 11:15,82
3-26-2021 11:19,66
3-26-2021 11:24,69
3-26-2021 11:30,70
3-26-2021 11:35,77
3-26-2021 11:39,71
3-26-2021 11:44,69
3-26-2021 11:50,81
3-26-2021 11:55,64
3-26-2021 12:00,67
3-26-2021 12:04,60
3-26-2021 12:09,74
3-26-2021 12:15,69
3-26-2021 12:20,75
3-26-2021 12:24,60
3-26-2021 12:29,68
3-26-2021 12:35,77
3-26-2021 12:40,68
